ProductKey,CustomerKey,SalesOrderNumber,SalesAmount,OrderDate,ShipDate
225,12543,SO57463,8.99,2025-05-04,2025-05-11
595,19130,SO57464,564.99,2025-05-04,2025-05-11
478,19130,SO57464,9.99,2025-05-04,2025-05-11
477,19130,SO57464,4.99,2025-05-04,2025-05-11
222,19130,SO57464,34.99,2025-05-04,2025-05-11
228,19130,SO57464,49.99,2025-05-04,2025-05-11
355,11727,SO57465,2319.99,2025-05-04,2025-05-11
487,11727,SO57465,54.99,2025-05-04,2025-05-11
225,11727,SO57465,8.99,2025-05-04,2025-05-11
361,13419,SO57466,2294.99,2025-05-04,2025-05-11
355,13420,SO57467,2319.99,2025-05-04,2025-05-11
217,13420,SO57467,34.99,2025-05-04,2025-05-11
359,14041,SO57468,2294.99,2025-05-04,2025-05-11
485,14041,SO57468,21.98,2025-05-04,2025-05-11
217,14041,SO57468,34.99,2025-05-04,2025-05-11
357,11745,SO57469,2319.99,2025-05-04,2025-05-11
478,11745,SO57469,9.99,2025-05-04,2025-05-11
477,11745,SO57469,4.99,2025-05-04,2025-05-11
222,11745,SO57469,34.99,2025-05-04,2025-05-11
361,13315,SO57470,2294.99,2025-05-04,2025-05-11
478,13315,SO57470,9.99,2025-05-04,2025-05-11
487,13315,SO57470,54.99,2025-05-04,2025-05-11
605,22399,SO57471,539.99,2025-05-04,2025-05-11
471,22399,SO57471,63.50,2025-05-04,2025-05-11
584,27346,SO57472,539.99,2025-05-04,2025-05-11
479,27346,SO57472,8.99,2025-05-04,2025-05-11
477,27346,SO57472,4.99,2025-05-04,2025-05-11
488,27346,SO57472,53.99,2025-05-04,2025-05-11
361,13012,SO57473,2294.99,2025-05-04,2025-05-11
528,13012,SO57473,4.99,2025-05-04,2025-05-11
537,13012,SO57473,35.00,2025-05-04,2025-05-11
486,13012,SO57473,159.00,2025-05-04,2025-05-11
361,11897,SO57474,2294.99,2025-05-04,2025-05-11
217,11897,SO57474,34.99,2025-05-04,2025-05-11
565,28869,SO57475,742.35,2025-05-04,2025-05-11
222,28869,SO57475,34.99,2025-05-04,2025-05-11
563,25105,SO57476,2384.07,2025-05-04,2025-05-11
477,25105,SO57476,4.99,2025-05-04,2025-05-11
479,25105,SO57476,8.99,2025-05-04,2025-05-11
217,25105,SO57476,34.99,2025-05-04,2025-05-11
390,20029,SO57477,1120.49,2025-05-04,2025-05-11
479,20029,SO57477,8.99,2025-05-04,2025-05-11
386,20093,SO57478,1120.49,2025-05-04,2025-05-11
217,20093,SO57478,34.99,2025-05-04,2025-05-11
467,20093,SO57478,24.49,2025-05-04,2025-05-11
384,23984,SO57479,1120.49,2025-05-04,2025-05-11
214,23984,SO57479,34.99,2025-05-04,2025-05-11
384,27129,SO57480,1120.49,2025-05-04,2025-05-11
477,27129,SO57480,4.99,2025-05-04,2025-05-11
479,27129,SO57480,8.99,2025-05-04,2025-05-11
539,15224,SO57481,24.99,2025-05-05,2025-05-12
529,15224,SO57481,3.99,2025-05-05,2025-05-12
484,15224,SO57481,7.95,2025-05-05,2025-05-12
537,21963,SO57482,35.00,2025-05-05,2025-05-12
528,21963,SO57482,4.99,2025-05-05,2025-05-12
538,26144,SO57483,21.49,2025-05-05,2025-05-12
529,26144,SO57483,3.99,2025-05-05,2025-05-12
480,26144,SO57483,2.29,2025-05-05,2025-05-12
475,22403,SO57484,69.99,2025-05-05,2025-05-12
529,12006,SO57485,3.99,2025-05-05,2025-05-12
217,12006,SO57485,34.99,2025-05-05,2025-05-12
489,12006,SO57485,53.99,2025-05-05,2025-05-12
529,12344,SO57486,3.99,2025-05-05,2025-05-12
484,12344,SO57486,7.95,2025-05-05,2025-05-12
217,13981,SO57487,34.99,2025-05-05,2025-05-12
488,13981,SO57487,53.99,2025-05-05,2025-05-12
581,17714,SO57488,1700.99,2025-05-05,2025-05-12
217,17714,SO57488,34.99,2025-05-05,2025-05-12
463,17375,SO57489,24.49,2025-05-05,2025-05-12
580,20886,SO57490,1700.99,2025-05-05,2025-05-12
234,20886,SO57490,49.99,2025-05-05,2025-05-12
587,13829,SO57491,769.49,2025-05-05,2025-05-12
536,13829,SO57491,29.99,2025-05-05,2025-05-12
480,13829,SO57491,2.29,2025-05-05,2025-05-12
483,12119,SO57492,120.00,2025-05-05,2025-05-12
480,27993,SO57493,2.29,2025-05-05,2025-05-12
529,11091,SO57494,3.99,2025-05-05,2025-05-12
480,11091,SO57494,2.29,2025-05-05,2025-05-12
529,24725,SO57495,3.99,2025-05-05,2025-05-12
540,24725,SO57495,32.60,2025-05-05,2025-05-12
480,24725,SO57495,2.29,2025-05-05,2025-05-12
536,23822,SO57496,29.99,2025-05-05,2025-05-12
528,23822,SO57496,4.99,2025-05-05,2025-05-12
480,23822,SO57496,2.29,2025-05-05,2025-05-12
478,22049,SO57497,9.99,2025-05-05,2025-05-12
477,22049,SO57497,4.99,2025-05-05,2025-05-12
474,19155,SO57498,69.99,2025-05-05,2025-05-12
225,19155,SO57498,8.99,2025-05-05,2025-05-12
477,12196,SO57499,4.99,2025-05-05,2025-05-12
475,18676,SO57500,69.99,2025-05-05,2025-05-12
237,18676,SO57500,49.99,2025-05-05,2025-05-12
474,14604,SO57501,69.99,2025-05-05,2025-05-12
481,14604,SO57501,8.99,2025-05-05,2025-05-12
485,13926,SO57502,21.98,2025-05-05,2025-05-12
214,13926,SO57502,34.99,2025-05-05,2025-05-12
485,15250,SO57503,21.98,2025-05-05,2025-05-12
214,15250,SO57503,34.99,2025-05-05,2025-05-12
528,14570,SO57504,4.99,2025-05-05,2025-05-12
214,14570,SO57504,34.99,2025-05-05,2025-05-12
485,15068,SO57505,21.98,2025-05-05,2025-05-12
478,15068,SO57505,9.99,2025-05-05,2025-05-12
477,15068,SO57505,4.99,2025-05-05,2025-05-12
225,15068,SO57505,8.99,2025-05-05,2025-05-12
217,15068,SO57505,34.99,2025-05-05,2025-05-12
537,14983,SO57506,35.00,2025-05-05,2025-05-12
476,13674,SO57507,69.99,2025-05-05,2025-05-12
465,13674,SO57507,24.49,2025-05-05,2025-05-12
488,13674,SO57507,53.99,2025-05-05,2025-05-12
478,27887,SO57508,9.99,2025-05-05,2025-05-12
465,27887,SO57508,24.49,2025-05-05,2025-05-12
477,27887,SO57508,4.99,2025-05-05,2025-05-12
528,18032,SO57509,4.99,2025-05-05,2025-05-12
536,18032,SO57509,29.99,2025-05-05,2025-05-12
222,18032,SO57509,34.99,2025-05-05,2025-05-12
465,18032,SO57509,24.49,2025-05-05,2025-05-12
231,18032,SO57509,49.99,2025-05-05,2025-05-12
536,20873,SO57510,29.99,2025-05-05,2025-05-12
528,20873,SO57510,4.99,2025-05-05,2025-05-12
484,20873,SO57510,7.95,2025-05-05,2025-05-12
477,24218,SO57511,4.99,2025-05-05,2025-05-12
541,27313,SO57512,28.99,2025-05-05,2025-05-12
530,27313,SO57512,4.99,2025-05-05,2025-05-12
530,28893,SO57513,4.99,2025-05-05,2025-05-12
480,28893,SO57513,2.29,2025-05-05,2025-05-12
484,28893,SO57513,7.95,2025-05-05,2025-05-12
485,13052,SO57514,21.98,2025-05-05,2025-05-12
481,13052,SO57514,8.99,2025-05-05,2025-05-12
372,20412,SO57515,2443.35,2025-05-05,2025-05-12
217,20412,SO57515,34.99,2025-05-05,2025-05-12
231,20412,SO57515,49.99,2025-05-05,2025-05-12
361,13418,SO57516,2294.99,2025-05-05,2025-05-12
537,13418,SO57516,35.00,2025-05-05,2025-05-12
357,13278,SO57517,2319.99,2025-05-05,2025-05-12
485,13278,SO57517,21.98,2025-05-05,2025-05-12
487,13278,SO57517,54.99,2025-05-05,2025-05-12
361,13909,SO57518,2294.99,2025-05-05,2025-05-12
478,13909,SO57518,9.99,2025-05-05,2025-05-12
477,13909,SO57518,4.99,2025-05-05,2025-05-12
214,13909,SO57518,34.99,2025-05-05,2025-05-12
583,14133,SO57519,1700.99,2025-05-05,2025-05-12
477,14133,SO57519,4.99,2025-05-05,2025-05-12
479,14133,SO57519,8.99,2025-05-05,2025-05-12
605,28307,SO57520,539.99,2025-05-05,2025-05-12
538,28307,SO57520,21.49,2025-05-05,2025-05-12
361,11756,SO57521,2294.99,2025-05-05,2025-05-12
477,11756,SO57521,4.99,2025-05-05,2025-05-12
478,11756,SO57521,9.99,2025-05-05,2025-05-12
374,19621,SO57522,2443.35,2025-05-05,2025-05-12
378,19782,SO57523,2443.35,2025-05-05,2025-05-12
479,19782,SO57523,8.99,2025-05-05,2025-05-12
477,19782,SO57523,4.99,2025-05-05,2025-05-12
490,19782,SO57523,53.99,2025-05-05,2025-05-12
363,12687,SO57524,2294.99,2025-05-05,2025-05-12
487,12687,SO57524,54.99,2025-05-05,2025-05-12
578,25390,SO57525,1214.85,2025-05-05,2025-05-12
222,25390,SO57525,34.99,2025-05-05,2025-05-12
463,25390,SO57525,24.49,2025-05-05,2025-05-12
574,24359,SO57526,2384.07,2025-05-05,2025-05-12
541,24359,SO57526,28.99,2025-05-05,2025-05-12
530,24359,SO57526,4.99,2025-05-05,2025-05-12
480,24359,SO57526,2.29,2025-05-05,2025-05-12
574,24353,SO57527,2384.07,2025-05-05,2025-05-12
479,24353,SO57527,8.99,2025-05-05,2025-05-12
477,24353,SO57527,4.99,2025-05-05,2025-05-12
604,23075,SO57528,539.99,2025-05-05,2025-05-12
538,23075,SO57528,21.49,2025-05-05,2025-05-12
480,23075,SO57528,2.29,2025-05-05,2025-05-12
384,23907,SO57529,1120.49,2025-05-05,2025-05-12
606,11416,SO57530,539.99,2025-05-05,2025-05-12
479,11416,SO57530,8.99,2025-05-05,2025-05-12
606,22306,SO57531,539.99,2025-05-05,2025-05-12
538,22306,SO57531,21.49,2025-05-05,2025-05-12
562,25730,SO57532,2384.07,2025-05-05,2025-05-12
222,25730,SO57532,34.99,2025-05-05,2025-05-12
237,25730,SO57532,49.99,2025-05-05,2025-05-12
384,16525,SO57533,1120.49,2025-05-06,2025-05-13
489,16525,SO57533,53.99,2025-05-06,2025-05-13
355,13411,SO57534,2319.99,2025-05-06,2025-05-13
217,13411,SO57534,34.99,2025-05-06,2025-05-13
353,13260,SO57535,2319.99,2025-05-06,2025-05-13
478,13260,SO57535,9.99,2025-05-06,2025-05-13
477,13260,SO57535,4.99,2025-05-06,2025-05-13
217,13260,SO57535,34.99,2025-05-06,2025-05-13
535,11074,SO57536,24.99,2025-05-06,2025-05-13
480,11074,SO57536,2.29,2025-05-06,2025-05-13
484,11074,SO57536,7.95,2025-05-06,2025-05-13
539,14013,SO57537,24.99,2025-05-06,2025-05-13
529,14013,SO57537,3.99,2025-05-06,2025-05-13
234,14013,SO57537,49.99,2025-05-06,2025-05-13
465,14013,SO57537,24.49,2025-05-06,2025-05-13
539,15806,SO57538,24.99,2025-05-06,2025-05-13
529,15806,SO57538,3.99,2025-05-06,2025-05-13
222,15806,SO57538,34.99,2025-05-06,2025-05-13
537,21171,SO57539,35.00,2025-05-06,2025-05-13
480,21171,SO57539,2.29,2025-05-06,2025-05-13
477,23129,SO57540,4.99,2025-05-06,2025-05-13
476,27518,SO57541,69.99,2025-05-06,2025-05-13
489,27518,SO57541,53.99,2025-05-06,2025-05-13
478,29302,SO57542,9.99,2025-05-06,2025-05-13
477,29302,SO57542,4.99,2025-05-06,2025-05-13
484,29302,SO57542,7.95,2025-05-06,2025-05-13
228,14213,SO57543,49.99,2025-05-06,2025-05-13
225,14213,SO57543,8.99,2025-05-06,2025-05-13
487,13137,SO57544,54.99,2025-05-06,2025-05-13
491,13137,SO57544,53.99,2025-05-06,2025-05-13
529,27730,SO57545,3.99,2025-05-06,2025-05-13
530,28278,SO57546,4.99,2025-05-06,2025-05-13
217,28278,SO57546,34.99,2025-05-06,2025-05-13
530,15251,SO57547,4.99,2025-05-06,2025-05-13
541,15251,SO57547,28.99,2025-05-06,2025-05-13
214,15251,SO57547,34.99,2025-05-06,2025-05-13
529,27755,SO57548,3.99,2025-05-06,2025-05-13
538,27755,SO57548,21.49,2025-05-06,2025-05-13
222,27755,SO57548,34.99,2025-05-06,2025-05-13
528,26333,SO57549,4.99,2025-05-06,2025-05-13
535,26333,SO57549,24.99,2025-05-06,2025-05-13
480,26333,SO57549,2.29,2025-05-06,2025-05-13
529,13944,SO57550,3.99,2025-05-06,2025-05-13
540,13944,SO57550,32.60,2025-05-06,2025-05-13
222,13944,SO57550,34.99,2025-05-06,2025-05-13
529,24412,SO57551,3.99,2025-05-06,2025-05-13
540,24412,SO57551,32.60,2025-05-06,2025-05-13
480,24412,SO57551,2.29,2025-05-06,2025-05-13
477,21712,SO57552,4.99,2025-05-06,2025-05-13
478,21712,SO57552,9.99,2025-05-06,2025-05-13
490,21712,SO57552,53.99,2025-05-06,2025-05-13
474,20368,SO57553,69.99,2025-05-06,2025-05-13
477,11287,SO57554,4.99,2025-05-06,2025-05-13
478,11287,SO57554,9.99,2025-05-06,2025-05-13
225,11287,SO57554,8.99,2025-05-06,2025-05-13
528,17505,SO57555,4.99,2025-05-06,2025-05-13
480,17505,SO57555,2.29,2025-05-06,2025-05-13
528,20312,SO57556,4.99,2025-05-06,2025-05-13
485,15839,SO57557,21.98,2025-05-06,2025-05-13
480,15839,SO57557,2.29,2025-05-06,2025-05-13
528,15091,SO57558,4.99,2025-05-06,2025-05-13
214,15091,SO57558,34.99,2025-05-06,2025-05-13
529,25690,SO57559,3.99,2025-05-06,2025-05-13
217,25690,SO57559,34.99,2025-05-06,2025-05-13
539,19342,SO57560,24.99,2025-05-06,2025-05-13
529,19342,SO57560,3.99,2025-05-06,2025-05-13
480,19342,SO57560,2.29,2025-05-06,2025-05-13
536,20950,SO57561,29.99,2025-05-06,2025-05-13
480,20950,SO57561,2.29,2025-05-06,2025-05-13
538,28408,SO57562,21.49,2025-05-06,2025-05-13
480,28408,SO57562,2.29,2025-05-06,2025-05-13
530,16198,SO57563,4.99,2025-05-06,2025-05-13
463,16198,SO57563,24.49,2025-05-06,2025-05-13
530,29396,SO57564,4.99,2025-05-06,2025-05-13
541,29396,SO57564,28.99,2025-05-06,2025-05-13
480,29396,SO57564,2.29,2025-05-06,2025-05-13
537,11662,SO57565,35.00,2025-05-06,2025-05-13
480,11662,SO57565,2.29,2025-05-06,2025-05-13
528,11210,SO57566,4.99,2025-05-06,2025-05-13
537,11210,SO57566,35.00,2025-05-06,2025-05-13
480,11210,SO57566,2.29,2025-05-06,2025-05-13
528,11502,SO57567,4.99,2025-05-06,2025-05-13
537,11502,SO57567,35.00,2025-05-06,2025-05-13
485,11502,SO57567,21.98,2025-05-06,2025-05-13
225,11502,SO57567,8.99,2025-05-06,2025-05-13
537,13285,SO57568,35.00,2025-05-06,2025-05-13
485,13285,SO57568,21.98,2025-05-06,2025-05-13
477,13285,SO57568,4.99,2025-05-06,2025-05-13
478,13285,SO57568,9.99,2025-05-06,2025-05-13
222,13285,SO57568,34.99,2025-05-06,2025-05-13
478,12803,SO57569,9.99,2025-05-06,2025-05-13
477,12803,SO57569,4.99,2025-05-06,2025-05-13
214,12803,SO57569,34.99,2025-05-06,2025-05-13
228,12803,SO57569,49.99,2025-05-06,2025-05-13
537,13014,SO57570,35.00,2025-05-06,2025-05-13
528,13014,SO57570,4.99,2025-05-06,2025-05-13
217,13014,SO57570,34.99,2025-05-06,2025-05-13
537,13703,SO57571,35.00,2025-05-06,2025-05-13
528,13703,SO57571,4.99,2025-05-06,2025-05-13
214,13703,SO57571,34.99,2025-05-06,2025-05-13
537,15498,SO57572,35.00,2025-05-06,2025-05-13
528,15498,SO57572,4.99,2025-05-06,2025-05-13
214,15498,SO57572,34.99,2025-05-06,2025-05-13
234,15498,SO57572,49.99,2025-05-06,2025-05-13
463,15498,SO57572,24.49,2025-05-06,2025-05-13
217,11600,SO57573,34.99,2025-05-06,2025-05-13
581,20672,SO57574,1700.99,2025-05-06,2025-05-13
228,20672,SO57574,49.99,2025-05-06,2025-05-13
580,17030,SO57575,1700.99,2025-05-06,2025-05-13
580,17039,SO57576,1700.99,2025-05-06,2025-05-13
214,17039,SO57576,34.99,2025-05-06,2025-05-13
473,17039,SO57576,63.50,2025-05-06,2025-05-13
593,16020,SO57577,564.99,2025-05-06,2025-05-13
485,16020,SO57577,21.98,2025-05-06,2025-05-13
225,16020,SO57577,8.99,2025-05-06,2025-05-13
357,13250,SO57578,2319.99,2025-05-06,2025-05-13
363,13343,SO57579,2294.99,2025-05-06,2025-05-13
485,13343,SO57579,21.98,2025-05-06,2025-05-13
480,13343,SO57579,2.29,2025-05-06,2025-05-13
355,13414,SO57580,2319.99,2025-05-06,2025-05-13
604,22173,SO57581,539.99,2025-05-06,2025-05-13
479,22173,SO57581,8.99,2025-05-06,2025-05-13
477,22173,SO57581,4.99,2025-05-06,2025-05-13
363,13001,SO57582,2294.99,2025-05-06,2025-05-13
537,13001,SO57582,35.00,2025-05-06,2025-05-13
480,13001,SO57582,2.29,2025-05-06,2025-05-13
359,12989,SO57583,2294.99,2025-05-06,2025-05-13
528,12989,SO57583,4.99,2025-05-06,2025-05-13
537,12989,SO57583,35.00,2025-05-06,2025-05-13
214,12989,SO57583,34.99,2025-05-06,2025-05-13
372,19607,SO57584,2443.35,2025-05-06,2025-05-13
540,19607,SO57584,32.60,2025-05-06,2025-05-13
353,12685,SO57585,2319.99,2025-05-06,2025-05-13
537,12685,SO57585,35.00,2025-05-06,2025-05-13
528,12685,SO57585,4.99,2025-05-06,2025-05-13
485,12685,SO57585,21.98,2025-05-06,2025-05-13
214,12685,SO57585,34.99,2025-05-06,2025-05-13
572,28870,SO57586,742.35,2025-05-06,2025-05-13
479,28870,SO57586,8.99,2025-05-06,2025-05-13
477,28870,SO57586,4.99,2025-05-06,2025-05-13
574,11984,SO57587,2384.07,2025-05-06,2025-05-13
479,11984,SO57587,8.99,2025-05-06,2025-05-13
477,11984,SO57587,4.99,2025-05-06,2025-05-13
480,11984,SO57587,2.29,2025-05-06,2025-05-13
562,25150,SO57588,2384.07,2025-05-06,2025-05-13
217,25150,SO57588,34.99,2025-05-06,2025-05-13
604,22135,SO57589,539.99,2025-05-06,2025-05-13
217,22135,SO57589,34.99,2025-05-06,2025-05-13
584,22136,SO57590,539.99,2025-05-06,2025-05-13
477,22136,SO57590,4.99,2025-05-06,2025-05-13
479,22136,SO57590,8.99,2025-05-06,2025-05-13
384,20171,SO57591,1120.49,2025-05-06,2025-05-13
217,20171,SO57591,34.99,2025-05-06,2025-05-13
605,22606,SO57592,539.99,2025-05-06,2025-05-13
477,22606,SO57592,4.99,2025-05-06,2025-05-13
479,22606,SO57592,8.99,2025-05-06,2025-05-13
214,22606,SO57592,34.99,2025-05-06,2025-05-13
388,23574,SO57593,1120.49,2025-05-07,2025-05-14
214,23574,SO57593,34.99,2025-05-07,2025-05-14
390,24360,SO57594,1120.49,2025-05-07,2025-05-14
225,24360,SO57594,8.99,2025-05-07,2025-05-14
490,24360,SO57594,53.99,2025-05-07,2025-05-14
355,14719,SO57595,2319.99,2025-05-07,2025-05-14
471,14719,SO57595,63.50,2025-05-07,2025-05-14
485,14719,SO57595,21.98,2025-05-07,2025-05-14
477,22944,SO57596,4.99,2025-05-07,2025-05-14
222,22944,SO57596,34.99,2025-05-07,2025-05-14
465,22944,SO57596,24.49,2025-05-07,2025-05-14
474,22405,SO57597,69.99,2025-05-07,2025-05-14
490,22405,SO57597,53.99,2025-05-07,2025-05-14
478,11749,SO57598,9.99,2025-05-07,2025-05-14
477,11749,SO57598,4.99,2025-05-07,2025-05-14
380,16431,SO57599,2443.35,2025-05-07,2025-05-14
483,16431,SO57599,120.00,2025-05-07,2025-05-14
465,16431,SO57599,24.49,2025-05-07,2025-05-14
589,15660,SO57600,769.49,2025-05-07,2025-05-14
536,15660,SO57600,29.99,2025-05-07,2025-05-14
528,15660,SO57600,4.99,2025-05-07,2025-05-14
214,15660,SO57600,34.99,2025-05-07,2025-05-14
530,13474,SO57601,4.99,2025-05-07,2025-05-14
541,13474,SO57601,28.99,2025-05-07,2025-05-14
222,13474,SO57601,34.99,2025-05-07,2025-05-14
535,25207,SO57602,24.99,2025-05-07,2025-05-14
528,25207,SO57602,4.99,2025-05-07,2025-05-14
485,25207,SO57602,21.98,2025-05-07,2025-05-14
214,25207,SO57602,34.99,2025-05-07,2025-05-14
536,23171,SO57603,29.99,2025-05-07,2025-05-14
528,23171,SO57603,4.99,2025-05-07,2025-05-14
222,23171,SO57603,34.99,2025-05-07,2025-05-14
490,23171,SO57603,53.99,2025-05-07,2025-05-14
478,22071,SO57604,9.99,2025-05-07,2025-05-14
477,22071,SO57604,4.99,2025-05-07,2025-05-14
234,22071,SO57604,49.99,2025-05-07,2025-05-14
225,22071,SO57604,8.99,2025-05-07,2025-05-14
536,22547,SO57605,29.99,2025-05-07,2025-05-14
528,22547,SO57605,4.99,2025-05-07,2025-05-14
480,22547,SO57605,2.29,2025-05-07,2025-05-14
478,23280,SO57606,9.99,2025-05-07,2025-05-14
477,23280,SO57606,4.99,2025-05-07,2025-05-14
478,21789,SO57607,9.99,2025-05-07,2025-05-14
477,21789,SO57607,4.99,2025-05-07,2025-05-14
478,21456,SO57608,9.99,2025-05-07,2025-05-14
477,21456,SO57608,4.99,2025-05-07,2025-05-14
217,21456,SO57608,34.99,2025-05-07,2025-05-14
490,21456,SO57608,53.99,2025-05-07,2025-05-14
475,11502,SO57609,69.99,2025-05-07,2025-05-14
474,29037,SO57610,69.99,2025-05-07,2025-05-14
477,17274,SO57611,4.99,2025-05-07,2025-05-14
225,17274,SO57611,8.99,2025-05-07,2025-05-14
528,15884,SO57612,4.99,2025-05-07,2025-05-14
214,15884,SO57612,34.99,2025-05-07,2025-05-14
535,17710,SO57613,24.99,2025-05-07,2025-05-14
528,17710,SO57613,4.99,2025-05-07,2025-05-14
217,17710,SO57613,34.99,2025-05-07,2025-05-14
485,14113,SO57614,21.98,2025-05-07,2025-05-14
485,13891,SO57615,21.98,2025-05-07,2025-05-14
472,13891,SO57615,63.50,2025-05-07,2025-05-14
475,28495,SO57616,69.99,2025-05-07,2025-05-14
228,28495,SO57616,49.99,2025-05-07,2025-05-14
539,22798,SO57617,24.99,2025-05-07,2025-05-14
530,12809,SO57618,4.99,2025-05-07,2025-05-14
222,12809,SO57618,34.99,2025-05-07,2025-05-14
537,11181,SO57619,35.00,2025-05-07,2025-05-14
480,11181,SO57619,2.29,2025-05-07,2025-05-14
528,11313,SO57620,4.99,2025-05-07,2025-05-14
537,11313,SO57620,35.00,2025-05-07,2025-05-14
480,11313,SO57620,2.29,2025-05-07,2025-05-14
528,12197,SO57621,4.99,2025-05-07,2025-05-14
537,12197,SO57621,35.00,2025-05-07,2025-05-14
478,12557,SO57622,9.99,2025-05-07,2025-05-14
477,12557,SO57622,4.99,2025-05-07,2025-05-14
217,12557,SO57622,34.99,2025-05-07,2025-05-14
587,14285,SO57623,769.49,2025-05-07,2025-05-14
217,14285,SO57623,34.99,2025-05-07,2025-05-14
359,13908,SO57624,2294.99,2025-05-07,2025-05-14
380,19948,SO57625,2443.35,2025-05-07,2025-05-14
561,29308,SO57626,2384.07,2025-05-07,2025-05-14
488,29308,SO57626,53.99,2025-05-07,2025-05-14
359,13075,SO57627,2294.99,2025-05-07,2025-05-14
606,22104,SO57628,539.99,2025-05-07,2025-05-14
477,22104,SO57628,4.99,2025-05-07,2025-05-14
479,22104,SO57628,8.99,2025-05-07,2025-05-14
604,22115,SO57629,539.99,2025-05-07,2025-05-14
217,22115,SO57629,34.99,2025-05-07,2025-05-14
234,22115,SO57629,49.99,2025-05-07,2025-05-14
384,20009,SO57630,1120.49,2025-05-07,2025-05-14
539,20009,SO57630,24.99,2025-05-07,2025-05-14
529,20009,SO57630,3.99,2025-05-07,2025-05-14
217,20009,SO57630,34.99,2025-05-07,2025-05-14
573,28377,SO57631,2384.07,2025-05-07,2025-05-14
477,28377,SO57631,4.99,2025-05-07,2025-05-14
479,28377,SO57631,8.99,2025-05-07,2025-05-14
222,28377,SO57631,34.99,2025-05-07,2025-05-14
561,13251,SO57632,2384.07,2025-05-07,2025-05-14
541,13251,SO57632,28.99,2025-05-07,2025-05-14
530,13251,SO57632,4.99,2025-05-07,2025-05-14
487,13251,SO57632,54.99,2025-05-07,2025-05-14
482,12343,SO57633,8.99,2025-05-07,2025-05-14
578,12343,SO57633,1214.85,2025-05-07,2025-05-14
479,11262,SO57634,8.99,2025-05-08,2025-05-15
477,11262,SO57634,4.99,2025-05-08,2025-05-15
535,13003,SO57635,24.99,2025-05-08,2025-05-15
528,13003,SO57635,4.99,2025-05-08,2025-05-15
222,13003,SO57635,34.99,2025-05-08,2025-05-15
593,22633,SO57636,564.99,2025-05-08,2025-05-15
483,13015,SO57637,120.00,2025-05-08,2025-05-15
529,11043,SO57638,3.99,2025-05-08,2025-05-15
225,11043,SO57638,8.99,2025-05-08,2025-05-15
530,11019,SO57639,4.99,2025-05-08,2025-05-15
480,11019,SO57639,2.29,2025-05-08,2025-05-15
530,28020,SO57640,4.99,2025-05-08,2025-05-15
214,28020,SO57640,34.99,2025-05-08,2025-05-15
538,26544,SO57641,21.49,2025-05-08,2025-05-15
529,28572,SO57642,3.99,2025-05-08,2025-05-15
539,28572,SO57642,24.99,2025-05-08,2025-05-15
480,28572,SO57642,2.29,2025-05-08,2025-05-15
541,11223,SO57643,28.99,2025-05-08,2025-05-15
536,11660,SO57644,29.99,2025-05-08,2025-05-15
528,11660,SO57644,4.99,2025-05-08,2025-05-15
480,11660,SO57644,2.29,2025-05-08,2025-05-15
536,17509,SO57645,29.99,2025-05-08,2025-05-15
528,17509,SO57645,4.99,2025-05-08,2025-05-15
480,17509,SO57645,2.29,2025-05-08,2025-05-15
536,17686,SO57646,29.99,2025-05-08,2025-05-15
480,17686,SO57646,2.29,2025-05-08,2025-05-15
478,15864,SO57647,9.99,2025-05-08,2025-05-15
478,20369,SO57648,9.99,2025-05-08,2025-05-15
477,20369,SO57648,4.99,2025-05-08,2025-05-15
228,20369,SO57648,49.99,2025-05-08,2025-05-15
477,20370,SO57649,4.99,2025-05-08,2025-05-15
